"Format","AiM CSV File"
"Session","Rotena"
"Vehicle","kartingas"
"Racer","Jokūbas Kupstas"
"Championship",""
"Comment",""
"Date","Saturday, June 13, 2026"
"Time","1:15 PM"
"Sample Rate","20"
"Duration","912.986"
"Segment","Session"
"Beacon Markers","30.756","94.708","155.867","217.84","279.15","340.598","402.087","464.132","525.567","586.854","647.631","709.005","770.74","831.654","912.986"
"Segment Times","0:30.756","1:03.952","1:01.159","1:01.973","1:01.310","1:01.448","1:01.489","1:02.045","1:01.435","1:01.287","1:00.777","1:01.374","1:01.735","1:00.914","1:21.332"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","Internal Batt","RPM","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","C","V","rpm","m"

"0.000","0.4749","15","0.0000","0.0000","1.6808","28.9671","0.0000","168.5039","490.0000","0.5040","10000.0000","54.58510296","24.52722780","30.9688","3.8680","1004.0000","0.0000"
"0.050","0.4660","15","0.0000","0.0000","1.7689","26.6989","0.0000","168.5046","490.0000","0.5040","10000.0000","54.58510299","24.52722781","30.9688","3.8680","1004.0000","0.0054"
"0.100","0.3603","15","0.0000","0.0000","4.3686","19.3114","0.0000","168.5068","490.0000","0.5040","10000.0000","54.58510308","24.52722786","30.9688","3.8680","1004.0000","0.0112"
"0.150","0.2230","15","0.0000","0.0000","10.4825","17.7663","0.0000","168.5064","490.0000","0.5040","10000.0000","54.58510297","24.52722792","30.9688","3.8680","1004.0000","0.0152"
"0.200","0.1347","15","0.0000","0.0000","7.4051","73.6024","0.0000","168.5010","490.0000","0.5040","10000.0000","54.58510300","24.52722800","30.9688","3.8680","1004.0000","0.0177"
"0.250","0.0852","15","0.0000","0.0000","10.8298","78.6484","0.0000","168.4895","480.0000","0.4050","10000.0000","54.58510295","24.52722802","30.9688","3.8680","362.4400","0.0192"
"0.300","0.0984","15","0.0000","0.0000","-6.1776","-43.1014","0.0000","168.4754","480.0000","0.3960","10000.0000","54.58510294","24.52722807","30.9688","3.8680","258.0000","0.0205"
"0.350","0.0450","15","0.0000","0.0000","-13.9186","-69.6019","0.0000","168.4774","480.0000","0.3600","10000.0000","54.58510295","24.52722807","30.9688","3.8680","478.1600","0.0215"
"0.400","0.1871","15","0.0000","0.0000","1.5380","-72.8743","0.0000","168.4929","480.0000","0.3960","10000.0000","54.58510295","24.52722800","30.9688","3.8680","514.0000","0.0229"
"0.450","0.1819","15","0.0000","0.0000","10.8157","-97.5734","0.0000","168.5011","480.0000","0.4140","10000.0000","54.58510296","24.52722785","30.9688","3.8680","514.0000","0.0256"
"0.500","0.2024","15","0.0000","0.0000","15.7910","-2.0020","0.0000","168.4900","480.0000","0.4320","10000.0000","54.58510291","24.52722807","30.9688","3.8680","514.0000","0.0278"
"0.550","0.5834","15","0.0000","0.0000","1.2098","151.8747","0.0000","168.4868","480.0000","0.4230","10000.0000","54.58510275","24.52722820","30.9688","3.8680","514.0000","0.0332"
"0.600","0.2546","15","0.0000","0.0000","7.0389","155.6953","0.0000","168.4948","480.0000","0.4320","10000.0000","54.58510277","24.52722822","30.9688","3.8680","514.0000","0.0397"
"0.650","0.1207","14","0.0000","0.0000","6.1458","-158.0728","0.0000","168.4891","480.0000","0.5130","10000.0000","54.58510284","24.52722816","30.9688","3.8680","514.0000","0.0420"
"0.700","0.3463","14","0.0000","0.0000","5.1534","-158.3208","0.0000","168.4922","480.0000","0.5400","10000.0000","54.58510272","24.52722812","30.9688","3.8680","71.9600","0.0453"
"0.750","0.4790","14","0.0000","0.0000","4.0690","-152.0126","0.0000","168.4874","480.0000","0.5400","10000.0000","54.58510259","24.52722796","30.9688","3.8680","0.0000","0.0511"
"0.800","0.2835","14","0.0000","0.0000","5.5701","-142.9179","0.0000","168.4814","480.0000","0.5400","10000.0000","54.58510263","24.52722801","30.9688","3.8680","114.3800","0.0567"
"0.850","0.0928","14","0.0000","0.0000","16.2000","-87.4516","0.0000","168.4882","480.0000","0.4770","10000.0000","54.58510270","24.52722803","30.9688","3.8680","960.3200","0.0590"
"0.900","0.1816","14","0.0000","0.0000","2.0807","15.2943","0.0000","168.4802","480.0000","0.4860","10000.0000","54.58510280","24.52722821","30.9688","3.8680","1095.0000","0.0609"
"0.950","0.2134","14","0.0000","0.0000","7.6890","8.2991","0.0000","168.4844","480.0000","0.4680","10000.0000","54.58510286","24.52722819","30.9688","3.8680","1356.4399","0.0637"
"1.000","0.2160","14","0.0000","0.0000","6.4124","-1.5293","0.0000","168.4843","480.0000","0.4680","10000.0000","54.58510290","24.52722835","30.9688","3.8680","2284.8000","0.0667"
"1.050","0.1716","14","0.0000","0.0000","4.4703","-0.4315","0.0000","168.4858","480.0000","0.4500","10000.0000","54.58510288","24.52722816","30.9688","3.8680","2149.5000","0.0693"
"1.100","0.1524","14","0.0000","0.0000","2.7095","1.4201","0.0000","168.4792","485.0000","0.4680","10000.0000","54.58510297","24.52722824","30.9688","3.8683","2004.2400","0.0716"
"1.150","0.1166","14","0.0000","0.0000","1.6597","-48.9309","0.0000","168.4845","490.0000","0.4050","10000.0000","54.58510290","24.52722817","30.9688","3.8690","1892.5400","0.0735"
"1.200","0.0882","14","0.0000","0.0000","20.5815","-77.0311","0.0000","168.4819","490.0000","0.3960","10000.0000","54.58510293","24.52722821","30.9688","3.8697","1780.6801","0.0749"
"1.250","0.0630","14","0.0000","0.0000","13.9186","110.3981","0.0000","168.4684","490.0000","0.3960","10000.0000","54.58510295","24.52722827","30.9688","3.8700","1864.7600","0.0759"
"1.300","0.1260","14","0.0000","0.0000","12.9395","40.9042","0.0000","168.4725","490.0000","0.4140","10000.0000","54.58510297","24.52722827","30.9688","3.8700","2706.6001","0.0773"
"1.350","0.2745","14","0.0000","0.0000","4.3088","-40.7008","0.0000","168.4708","490.0000","0.3780","10000.0000","54.58510307","24.52722821","30.9688","3.8700","3095.5601","0.0798"
"1.400","0.5014","14","0.0000","0.0000","2.7353","-22.3135","0.0000","168.4689","490.0000","0.4320","10000.0000","54.58510310","24.52722819","30.9688","3.8700","2979.6201","0.0851"
"1.450","0.2431","14","0.0000","0.0000","-0.1455","-45.4287","0.0000","168.4587","490.0000","0.4230","10000.0000","54.58510303","24.52722819","30.9688","3.8700","2770.8201","0.0900"
"1.500","0.1325","14","0.0000","0.0000","-2.9108","32.1195","0.0000","168.4526","490.0000","0.4860","10000.0000","54.58510299","24.52722819","30.9688","3.8700","2603.3999","0.0925"
"1.550","0.0540","14","0.0000","0.0000","22.2588","-68.4505","0.0000","168.4587","490.0000","0.5220","10000.0000","54.58510303","24.52722819","30.9688","3.8700","2450.2800","0.0938"
"1.600","0.1138","14","0.0000","0.0000","-14.0291","23.9483","0.0000","168.4498","490.0000","0.5400","10000.0000","54.58510303","24.52722840","30.9688","3.8700","2307.7400","0.0948"
"1.650","0.3150","15","0.0000","0.0000","-3.2033","47.0339","0.0000","168.4392","490.0000","0.5310","10000.0000","54.58510316","24.52722853","30.9688","3.8700","2167.6001","0.0980"
"1.700","0.3448","15","0.0000","0.0000","-1.1992","61.5251","0.0000","168.4392","490.0000","0.5040","10000.0000","54.58510316","24.52722853","30.9688","3.8700","2050.8201","0.1028"
"1.750","0.2161","15","0.0000","0.0000","5.5621","92.0684","0.0000","168.4453","490.0000","0.4230","10000.0000","54.58510320","24.52722853","30.9688","3.8700","1953.3000","0.1067"
"1.800","0.1689","15","0.0000","0.0000","8.2523","161.3552","0.0000","168.4579","490.0000","0.4320","10000.0000","54.58510308","24.52722840","30.9688","3.8700","1871.2000","0.1094"
"1.850","0.2110","15","0.0000","0.0000","-6.7942","89.1012","0.0000","168.4369","490.0000","0.4770","10000.0000","54.58510300","24.52722843","30.9688","3.8700","1785.1801","0.1122"
"1.900","0.0582","15","0.0000","0.0000","-21.7343","-118.6402","0.0000","168.4308","490.0000","0.4680","10000.0000","54.58510303","24.52722857","30.9688","3.8701","1697.3199","0.1139"
"1.950","0.0630","15","0.0000","0.0000","-13.9186","-69.6019","0.0000","168.4269","490.0000","0.4050","10000.0000","54.58510305","24.52722855","30.9688","3.8709","1596.4200","0.1147"
"2.000","0.1018","15","0.0000","0.0000","-23.9660","135.2511","0.0000","168.4095","490.0000","0.3960","10000.0000","54.58510307","24.52722859","30.9688","3.8717","1565.6600","0.1158"
"2.050","0.3071","15","0.0000","0.0000","-3.9048","117.6533","0.0000","168.4206","490.0000","0.4050","10000.0000","54.58510309","24.52722877","30.9688","3.8720","1543.2200","0.1189"
"2.100","0.2680","16","0.0000","0.0000","-5.7701","109.4969","0.0000","168.4157","490.0000","0.4140","10000.0000","54.58510307","24.52722890","30.9688","3.8720","1520.2200","0.1230"
"2.150","0.1722","16","0.0000","0.0000","-19.5749","129.5932","0.0000","168.4008","490.0000","0.3960","10000.0000","54.58510295","24.52722889","30.9688","3.8719","1421.5400","0.1261"
"2.200","0.2361","15","0.0000","0.0000","-15.6755","166.4054","0.0000","168.3980","490.0000","0.4320","10000.0000","54.58510291","24.52722887","30.9688","3.8711","1297.6400","0.1288"
"2.250","0.1705","15","0.0000","0.0000","-21.4492","159.4678","0.0000","168.4061","490.0000","0.4230","10000.0000","54.58510296","24.52722887","30.9688","3.8703","1352.2400","0.1315"
"2.300","0.1413","15","0.0000","0.0000","-19.2789","131.8940","0.0000","168.4061","490.0000","0.3960","10000.0000","54.58510296","24.52722887","30.9684","3.8700","1419.0400","0.1337"
"2.350","0.1298","15","0.0000","0.0000","-28.4002","139.3878","0.0000","168.4018","490.0000","0.3960","10000.0000","54.58510290","24.52722898","30.9678","3.8700","1359.2000","0.1355"
"2.400","0.1764","15","0.0000","0.0000","-20.5815","102.9689","0.0000","168.3951","490.0000","0.4320","10000.0000","54.58510294","24.52722908","30.9672","3.8700","1273.1801","0.1376"
"2.450","0.2097","15","0.0000","0.0000","-22.2780","58.5275","0.0000","168.3817","490.0000","0.4950","10000.0000","54.58510296","24.52722914","30.9666","3.8700","1767.5400","0.1403"
"2.500","0.2203","15","0.0000","0.0000","-21.9680","75.2086","0.0000","168.3750","490.0000","0.4680","10000.0000","54.58510296","24.52722917","30.9661","3.8700","1894.7200","0.1434"
"2.550","0.1269","16","0.0000","0.0000","-47.3079","86.0169","0.0000","168.3683","490.0000","0.3870","10000.0000","54.58510297","24.52722921","30.9655","3.8700","1784.1801","0.1458"
"2.600","0.2068","16","0.0000","0.0000","-19.9663","78.9688","0.0000","168.3788","490.0000","0.4320","10000.0000","54.58510299","24.52722935","30.9649","3.8700","1674.7000","0.1480"
"2.650","0.2001","16","0.0000","0.0000","-24.6993","103.8332","0.0000","168.3683","490.0000","0.4140","10000.0000","54.58510297","24.52722921","30.9643","3.8700","1708.1600","0.1509"
"2.700","0.1213","16","0.0000","0.0000","-37.8534","121.4586","0.0000","168.3762","490.0000","0.3600","10000.0000","54.58510295","24.52722924","30.9637","3.8700","1654.0800","0.1530"
"2.750","0.1280","16","0.0000","0.0000","-39.7973","124.1445","0.0000","168.3780","490.0000","0.3600","10000.0000","54.58510289","24.52722928","30.9631","3.8700","1564.0200","0.1547"
"2.800","0.0000","16","0.0000","0.0000","0.0000","0.0000","0.0000","168.3760","490.0000","0.3600","10000.0000","54.58510287","24.52722928","30.9625","3.8700","1487.3600","0.1558"
"2.850","0.1562","16","0.0000","0.0000","-32.4087","83.6273","0.0000","168.3787","937.5000","0.4410","10000.0000","54.58510296","24.52722937","30.9619","3.8700","1529.4600","0.1571"
"2.900","0.1413","16","0.0000","0.0000","-28.4845","139.1279","0.0000","168.3824","930.0000","0.3780","10000.0000","54.58510287","24.52722942","30.9613","3.8700","1647.2200","0.1591"
"2.950","0.1495","16","0.0000","0.0000","-27.3114","109.5518","0.0000","168.3883","930.0000","0.3960","10000.0000","54.58510287","24.52722953","30.9608","3.8700","1554.9200","0.1612"
"3.000","0.0805","15","0.0000","0.0000","-56.7210","42.5814","0.0000","168.3947","930.0000","0.3600","10000.0000","54.58510295","24.52722942","30.9602","3.8700","1438.1000","0.1629"
"3.050","0.1387","16","0.0000","0.0000","-29.6543","87.4966","0.0000","168.3925","920.0000","0.4770","10000.0000","54.58510298","24.52722958","30.9596","3.8700","1410.8199","0.1645"
"3.100","0.1033","16","0.0000","0.0000","-41.8845","37.1363","0.0000","168.3987","920.0000","0.4320","10000.0000","54.58510297","24.52722942","30.9590","3.8704","1422.7600","0.1661"
"3.150","0.1603","15","0.0000","0.0000","-19.7886","-129.1787","0.0000","168.4068","920.0000","0.4950","10000.0000","54.58510295","24.52722937","30.9584","3.8712","1469.7200","0.1679"
"3.200","0.1836","15","0.0000","0.0000","-22.1067","-152.8588","0.0000","168.4057","910.0000","0.4680","10000.0000","54.58510296","24.52722922","30.9578","3.8720","1410.7800","0.1703"
"3.250","0.2569","16","0.0000","0.0000","-12.4434","144.7487","0.0000","168.4081","910.0000","0.3960","10000.0000","54.58510293","24.52722936","30.9572","3.8720","1314.0000","0.1735"
"3.300","0.1865","15","0.0000","0.0000","-11.1698","162.4794","0.0000","168.4110","910.0000","0.4140","10000.0000","54.58510298","24.52722929","30.9566","3.8720","1330.9600","0.1764"
"3.350","0.2449","15","0.0000","0.0000","-10.4096","-77.2982","0.0000","168.4138","902.5000","0.4590","10000.0000","54.58510302","24.52722922","30.9561","3.8717","1335.1400","0.1794"
"3.400","0.1138","15","0.0000","0.0000","-37.3336","-170.4974","0.0000","168.4086","900.0000","0.4320","10000.0000","54.58510308","24.52722928","30.9555","3.8709","1294.5800","0.1821"
"3.450","0.0694","15","0.0000","0.0000","-20.0875","138.4639","0.0000","168.4234","900.0000","0.3780","10000.0000","54.58510309","24.52722918","30.9549","3.8702","1315.5200","0.1834"
"3.500","0.0582","15","0.0000","0.0000","-27.8839","134.1690","0.0000","168.4251","895.0000","0.4140","10000.0000","54.58510318","24.52722911","30.9543","3.8705","1316.5601","0.1842"
"3.550","0.1011","15","0.0000","0.0000","-10.7343","-30.1169","0.0000","168.4185","890.0000","0.3420","10000.0000","54.58510315","24.52722899","30.9537","3.8713","1324.6000","0.1853"
"3.600","0.1138","15","0.0000","0.0000","-29.0729","-80.9352","0.0000","168.4172","890.0000","0.3960","10000.0000","54.58510313","24.52722894","30.9531","3.8720","1308.8000","0.1868"
"3.650","0.0888","15","0.0000","0.0000","-27.9311","135.2796","0.0000","168.4277","890.0000","0.4050","10000.0000","54.58510315","24.52722908","30.9531","3.8720","1277.6200","0.1881"
"3.700","0.1311","15","0.0000","0.0000","-4.6091","130.3645","0.0000","168.4263","885.0000","0.4320","10000.0000","54.58510309","24.52722905","30.9531","3.8720","1223.9800","0.1897"
"3.750","0.1032","15","0.0000","0.0000","-28.1295","-63.3334","0.0000","168.4209","880.0000","0.4320","10000.0000","54.58510308","24.52722906","30.9531","3.8720","1343.2800","0.1914"
"3.800","0.0720","15","0.0000","0.0000","-54.5864","180.0000","0.0000","168.4220","880.0000","0.3240","10000.0000","54.58510307","24.52722922","30.9531","3.8720","1424.2000","0.1926"
"3.850","0.0804","15","0.0000","0.0000","-35.2626","101.8085","0.0000","168.4220","880.0000","0.3420","10000.0000","54.58510307","24.52722922","30.9531","3.8720","1258.5601","0.1936"
"3.900","0.1347","15","0.0000","0.0000","-20.2121","103.1426","0.0000","168.4220","880.0000","0.3960","10000.0000","54.58510307","24.52722922","30.9531","3.8715","1288.4800","0.1952"
"3.950","0.1450","15","0.0000","0.0000","-24.6734","56.2246","0.0000","168.4238","872.5000","0.4230","10000.0000","54.58510305","24.52722932","30.9531","3.8708","1310.9000","0.1971"
"4.000","0.1018","15","0.0000","0.0000","-23.9660","135.2511","0.0000","168.4215","870.0000","0.3600","10000.0000","54.58510292","24.52722929","30.9531","3.8700","1299.2400","0.1989"
"4.050","0.0568","15","0.0000","0.0000","-45.3696","111.1104","0.0000","168.4297","870.0000","0.3510","10000.0000","54.58510297","24.52722929","30.9531","3.8700","1254.8600","0.1999"
"4.100","0.0999","15","0.0000","0.0000","-23.6346","-131.6184","0.0000","168.4297","870.0000","0.4320","10000.0000","54.58510297","24.52722929","30.9531","3.8700","1334.0000","0.2011"
"4.150","0.1378","15","0.0000","0.0000","-19.3329","67.9464","0.0000","168.4354","862.5000","0.4050","10000.0000","54.58510290","24.52722935","30.9531","3.8700","1399.6000","0.2026"
"4.200","0.2694","15","0.0000","0.0000","-5.8468","141.5571","0.0000","168.4397","860.0000","0.3960","10000.0000","54.58510284","24.52722951","30.9531","3.8700","1339.2000","0.2053"
"4.250","0.1850","15","0.0000","0.0000","-16.6019","20.5610","0.0000","168.4306","860.0000","0.4320","10000.0000","54.58510292","24.52722947","30.9531","3.8700","1217.0601","0.2084"
"4.300","0.1311","15","0.0000","0.0000","-20.4863","34.1582","0.0000","168.4330","860.0000","0.4500","10000.0000","54.58510285","24.52722954","30.9531","3.8695","1260.0601","0.2106"
"4.350","0.0946","15","0.0000","0.0000","-17.2279","-73.5758","0.0000","168.4397","860.0000","0.4410","10000.0000","54.58510284","24.52722951","30.9531","3.8687","1304.4000","0.2121"
"4.400","0.1569","15","0.0000","0.0000","-14.6706","-149.2646","0.0000","168.4450","860.0000","0.4680","10000.0000","54.58510278","24.52722945","30.9531","3.8680","1291.0800","0.2138"
"4.450","0.1548","15","0.0000","0.0000","-10.9534","-90.7613","0.0000","168.4450","850.0000","0.4500","10000.0000","54.58510278","24.52722945","30.9531","3.8680","1245.0000","0.2159"
"4.500","0.0805","15","0.0000","0.0000","-4.2939","62.3093","0.0000","168.4450","850.0000","0.3780","10000.0000","54.58510278","24.52722945","30.9531","3.8680","1313.6801","0.2177"
"4.550","0.0270","14","0.0000","0.0000","-10.4390","-52.2014","0.0000","168.4450","850.0000","0.3600","10000.0000","54.58510278","24.52722945","30.9531","3.8680","1281.2800","0.2183"
"4.600","0.0805","14","0.0000","0.0000","-6.1458","21.9272","0.0000","168.4450","850.0000","0.4320","10000.0000","54.58510278","24.52722945","30.9531","3.8680","1195.7400","0.2190"
"4.650","0.0944","14","0.0000","0.0000","-6.1235","-81.1727","0.0000","168.4551","850.0000","0.4140","10000.0000","54.58510277","24.52722940","30.9531","3.8680","1298.2400","0.2203"
"4.700","0.0689","14","0.0000","0.0000","-12.8065","1.7368","0.0000","168.4462","845.0000","0.3960","10000.0000","54.58510276","24.52722952","30.9531","3.8680","1411.6000","0.2213"
"4.750","0.1400","14","0.0000","0.0000","-6.7777","98.0497","0.0000","168.4474","840.0000","0.4050","10000.0000","54.58510275","24.52722959","30.9531","3.8680","1364.2200","0.2227"
"4.800","0.1347","14","0.0000","0.0000","-22.5799","156.0140","0.0000","168.4474","840.0000","0.3960","10000.0000","54.58510275","24.52722959","30.9531","3.8680","1248.2200","0.2247"
"4.850","0.0805","14","0.0000","0.0000","-20.0155","-139.6042","0.0000","168.4611","840.0000","0.4230","10000.0000","54.58510277","24.52722942","30.9531","3.8680","1284.3199","0.2261"
"4.900","0.0762","14","0.0000","0.0000","-2.6654","-62.4917","0.0000","168.4719","840.0000","0.3960","10000.0000","54.58510283","24.52722945","30.9531","3.8680","1319.6600","0.2272"
"4.950","0.0784","14","0.0000","0.0000","-9.9205","76.0634","0.0000","168.4643","840.0000","0.3960","10000.0000","54.58510277","24.52722949","30.9532","3.8680","1299.0601","0.2283"
"5.000","0.0720","14","0.0000","0.0000","-31.8159","29.2424","0.0000","168.4613","830.0000","0.4320","10000.0000","54.58510288","24.52722945","30.9538","3.8680","1245.9800","0.2293"
"5.050","0.0666","14","0.0000","0.0000","-12.2780","60.7937","0.0000","168.4613","830.0000","0.4320","10000.0000","54.58510288","24.52722945","30.9544","3.8680","1388.5000","0.2302"
"5.100","0.0824","14","0.0000","0.0000","-23.4542","-0.3327","0.0000","168.4613","830.0000","0.4140","10000.0000","54.58510288","24.52722945","30.9549","3.8683","1425.0400","0.2314"
"5.150","0.0731","14","0.0000","0.0000","-14.6607","87.3105","0.0000","168.4696","830.0000","0.3960","10000.0000","54.58510289","24.52722929","30.9555","3.8691","1298.8600","0.2324"
"5.200","0.0509","14","0.0000","0.0000","-11.7420","-162.5545","0.0000","168.4776","830.0000","0.4320","10000.0000","54.58510283","24.52722918","30.9561","3.8698","1389.8000","0.2333"
"5.250","0.1450","14","0.0000","0.0000","11.6142","147.5138","0.0000","168.4876","827.5000","0.3960","10000.0000","54.58510286","24.52722928","30.9567","3.8700","1524.9600","0.2349"
"5.300","0.0435","14","0.0000","0.0000","9.4803","42.8922","0.0000","168.4819","820.0000","0.3960","10000.0000","54.58510293","24.52722914","30.9573","3.8700","1446.8199","0.2361"
"5.350","0.0985","14","0.0000","0.0000","-9.1168","-50.9505","0.0000","168.4720","820.0000","0.3960","10000.0000","54.58510294","24.52722910","30.9579","3.8701","1437.0200","0.2369"
"5.400","0.1764","14","0.0000","0.0000","-4.5259","-35.1104","0.0000","168.4675","820.0000","0.3960","10000.0000","54.58510296","24.52722896","30.9585","3.8709","1533.4600","0.2388"
"5.450","0.0490","14","0.0000","0.0000","-9.3075","-15.9790","0.0000","168.4830","820.0000","0.3960","10000.0000","54.58510296","24.52722890","30.9590","3.8717","1506.0000","0.2402"
"5.500","0.1010","14","0.0000","0.0000","1.4171","132.5910","0.0000","168.4850","815.0000","0.3960","10000.0000","54.58510297","24.52722890","30.9596","3.8720","1519.6400","0.2412"
"5.550","0.1365","15","0.0000","0.0000","10.0160","112.8717","0.0000","168.4871","810.0000","0.3960","10000.0000","54.58510298","24.52722890","30.9602","3.8720","1694.1400","0.2429"
"5.600","0.1347","15","0.0000","0.0000","-2.9435","5.1519","0.0000","168.4891","810.0000","0.4320","10000.0000","54.58510300","24.52722890","30.9608","3.8720","1615.3600","0.2448"
"5.650","0.0922","15","0.0000","0.0000","-6.8455","-87.5239","0.0000","168.4914","810.0000","0.4140","10000.0000","54.58510301","24.52722872","30.9614","3.8720","1559.3000","0.2462"
"5.700","0.1304","15","0.0000","0.0000","14.1349","9.4250","0.0000","168.5068","810.0000","0.4320","10000.0000","54.58510300","24.52722866","30.9620","3.8720","1659.6400","0.2479"
"5.750","0.0540","15","0.0000","0.0000","27.3359","-73.0332","0.0000","168.5022","810.0000","0.4230","10000.0000","54.58510302","24.52722869","30.9626","3.8720","1674.4200","0.2492"
"5.800","0.1298","15","0.0000","0.0000","5.2953","-97.4900","0.0000","168.4977","810.0000","0.4320","10000.0000","54.58510304","24.52722855","30.9631","3.8720","1705.8199","0.2503"
"5.850","0.1661","15","0.0000","0.0000","-4.1520","-68.8595","0.0000","168.4971","800.0000","0.4050","10000.0000","54.58510305","24.52722852","30.9637","3.8720","1827.9600","0.2525"
"5.900","0.0569","15","0.0000","0.0000","-1.7626","-42.5148","0.0000","168.5032","800.0000","0.4320","10000.0000","54.58510305","24.52722845","30.9643","3.8716","1751.5400","0.2541"
"5.950","0.1146","15","0.0000","0.0000","8.8065","13.0841","0.0000","168.5054","800.0000","0.4320","10000.0000","54.58510310","24.52722843","30.9649","3.8708","1728.2600","0.2550"
"6.000","0.2099","15","0.0000","0.0000","-1.8770","20.8634","0.0000","168.5034","800.0000","0.4680","10000.0000","54.58510312","24.52722841","30.9655","3.8700","1750.2200","0.2572"
"6.050","0.0360","15","0.0000","0.0000","13.9186","110.3981","0.0000","168.5034","800.0000","0.3960","10000.0000","54.58510312","24.52722841","30.9661","3.8700","1797.8600","0.2587"
"6.100","0.1005","15","0.0000","0.0000","11.4967","95.6910","0.0000","168.5075","795.0000","0.4140","10000.0000","54.58510315","24.52722841","30.9667","3.8700","1770.6000","0.2596"
"6.150","0.0682","15","0.0000","0.0000","12.7077","103.0445","0.0000","168.5195","790.0000","0.4050","10000.0000","54.58510319","24.52722852","30.9672","3.8700","1853.5800","0.2610"
"6.200","0.0360","15","0.0000","0.0000","54.5864","-0.0000","0.0000","168.5332","790.0000","0.3240","10000.0000","54.58510321","24.52722835","30.9678","3.8700","1882.6200","0.2616"
"6.250","0.1135","15","0.0000","0.0000","25.1709","146.0328","0.0000","168.5243","790.0000","0.3960","10000.0000","54.58510317","24.52722840","30.9684","3.8700","1787.8199","0.2627"
"6.300","0.1837","15","0.0000","0.0000","5.3538","110.1721","0.0000","168.5169","790.0000","0.3960","10000.0000","54.58510319","24.52722848","30.9685","3.8700","1827.9000","0.2648"
"6.350","0.1401","15","0.0000","0.0000","3.4343","-19.1878","0.0000","168.5217","790.0000","0.3960","10000.0000","54.58510317","24.52722836","30.9679","3.8700","1866.2400","0.2672"
"6.400","0.2765","15","0.0000","0.0000","5.3243","-84.5735","0.0000","168.5389","790.0000","0.3960","10000.0000","54.58510330","24.52722821","30.9673","3.8700","1860.6801","0.2698"
"6.450","0.2130","15","0.0000","0.0000","8.7560","-83.7411","0.0000","168.5497","780.0000","0.3960","10000.0000","54.58510328","24.52722811","30.9668","3.8700","1835.7800","0.2732"
"6.500","0.1137","15","0.0000","0.0000","8.5981","-38.1763","0.0000","168.5351","780.0000","0.3960","10000.0000","54.58510327","24.52722803","30.9662","3.8700","1875.0000","0.2754"
"6.550","0.0652","15","0.0000","0.0000","-7.1676","54.4243","0.0000","168.5244","780.0000","0.4230","10000.0000","54.58510332","24.52722811","30.9656","3.8700","1874.2600","0.2767"
"6.600","0.1484","15","0.0000","0.0000","6.0559","98.5811","0.0000","168.5312","780.0000","0.3960","10000.0000","54.58510339","24.52722813","30.9650","3.8700","1905.6801","0.2780"
"6.650","0.1222","15","0.0000","0.0000","12.9927","50.4235","0.0000","168.5441","780.0000","0.4050","10000.0000","54.58510339","24.52722803","30.9644","3.8700","1894.6600","0.2798"
"6.700","0.2276","15","0.0000","0.0000","6.6375","-144.1715","0.0000","168.5449","775.0000","0.4320","10000.0000","54.58510338","24.52722789","30.9638","3.8700","1829.2200","0.2822"
"6.750","0.2129","15","0.0000","0.0000","8.3710","54.8512","0.0000","168.5436","770.0000","0.4050","10000.0000","54.58510339","24.52722791","30.9633","3.8700","1880.0601","0.2855"
"6.800","0.0509","15","0.0000","0.0000","11.7420","17.4455","0.0000","168.5423","770.0000","0.4320","10000.0000","54.58510341","24.52722792","30.9627","3.8700","1848.7200","0.2875"
"6.850","0.0662","15","0.0000","0.0000","10.5867","54.2406","0.0000","168.5478","770.0000","0.4050","10000.0000","54.58510346","24.52722789","30.9621","3.8700","1777.5000","0.2882"
"6.900","0.1685","15","0.0000","0.0000","-1.6323","-137.3953","0.0000","168.5398","770.0000","0.4320","10000.0000","54.58510344","24.52722778","30.9615","3.8700","1741.2000","0.2899"
"6.950","0.2709","15","0.0000","0.0000","-1.9407","93.6339","0.0000","168.5355","770.0000","0.4320","10000.0000","54.58510338","24.52722789","30.9609","3.8700","1739.5800","0.2929"
"7.000","0.1080","15","0.0000","0.0000","13.9186","110.3981","0.0000","168.5504","770.0000","0.3960","10000.0000","54.58510346","24.52722792","30.9603","3.8707","1788.1600","0.2958"
"7.050","0.3930","15","0.0000","0.0000","0.7483","26.2641","0.0000","168.5479","770.0000","0.4680","10000.0000","54.58510357","24.52722800","30.9598","3.8714","1787.4000","0.2997"
"7.100","0.4312","15","0.0000","0.0000","3.7372","1.5411","0.0000","168.5535","770.0000","0.4680","10000.0000","54.58510365","24.52722795","30.9592","3.8720","1708.6000","0.3055"
"7.150","0.2786","15","0.0000","0.0000","3.2322","-8.7241","0.0000","168.5552","762.5000","0.4680","10000.0000","54.58510367","24.52722774","30.9586","3.8720","1772.5400","0.3106"
"7.200","0.1138","15","0.0000","0.0000","1.6918","-59.7076","0.0000","168.5485","760.0000","0.3960","10000.0000","54.58510364","24.52722771","30.9580","3.8720","1846.0601","0.3134"
