"Format","AiM CSV File"
"Session","Rotena"
"Vehicle","kartingas"
"Racer","Jokūbas Kupstas"
"Championship",""
"Comment",""
"Date","Saturday, June 13, 2026"
"Time","12:14 PM"
"Sample Rate","20"
"Duration","981.985"
"Segment","Session"
"Beacon Markers","10.158","75.139","137.692","199.753","261.643","324.358","386.212","447.884","509.614","571.274","632.952","694.404","756.525","820.518","882.854","981.985"
"Segment Times","0:10.158","1:04.981","1:02.553","1:02.061","1:01.890","1:02.715","1:01.854","1:01.672","1:01.730","1:01.660","1:01.678","1:01.452","1:02.121","1:03.993","1:02.336","1:39.131"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","Internal Batt","RPM","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","C","V","rpm","m"

"0.000","0.1347","16","0.0000","0.0000","4.3760","-124.7633","0.0000","175.1458","480.0000","0.3960","10000.0000","54.58518849","24.52726814","29.4375","3.8980","1368.0000","0.0000"
"0.050","0.1713","16","0.0000","0.0000","1.7782","-128.0162","0.0000","175.1451","480.0000","0.4050","10000.0000","54.58518846","24.52726813","29.4375","3.8974","1978.1600","0.0018"
"0.100","0.2288","16","0.0000","0.0000","-3.0210","-136.2558","0.0000","175.1429","480.0000","0.4320","10000.0000","54.58518837","24.52726808","29.4375","3.8967","2249.4800","0.0048"
"0.150","0.1205","15","0.0000","0.0000","-8.8132","-155.6001","0.0000","175.1368","480.0000","0.4320","10000.0000","54.58518833","24.52726808","29.4375","3.8960","2064.5200","0.0072"
"0.200","0.0509","15","0.0000","0.0000","-11.6943","73.0755","0.0000","175.1242","480.0000","0.3600","10000.0000","54.58518845","24.52726821","29.4375","3.8960","1926.6200","0.0085"
"0.250","0.3207","15","0.0000","0.0000","-8.8586","68.7945","0.0000","175.1190","480.0000","0.3870","10000.0000","54.58518852","24.52726827","29.4375","3.8960","1794.0400","0.0115"
"0.300","0.1718","15","0.0000","0.0000","-13.2722","-24.5575","0.0000","175.1216","480.0000","0.3780","10000.0000","54.58518848","24.52726824","29.4375","3.8960","1687.8400","0.0150"
"0.350","0.0624","15","0.0000","0.0000","-17.7605","-126.5632","0.0000","175.1185","480.0000","0.3690","10000.0000","54.58518852","24.52726815","29.4375","3.8960","1575.4000","0.0165"
"0.400","0.1484","15","0.0000","0.0000","2.0458","117.9726","0.0000","175.1190","480.0000","0.3240","10000.0000","54.58518852","24.52726827","29.4375","3.8960","1457.1400","0.0178"
"0.450","0.1080","15","0.0000","0.0000","10.4390","82.7986","0.0000","175.1329","480.0000","0.3510","10000.0000","54.58518850","24.52726833","29.4375","3.8960","1358.1200","0.0196"
"0.500","0.0540","15","0.0000","0.0000","-3.2062","89.2354","0.0000","175.1230","480.0000","0.4320","10000.0000","54.58518854","24.52726827","29.4375","3.8960","1290.1000","0.0205"
"0.550","0.2254","15","0.0000","0.0000","-1.6233","-56.4350","0.0000","175.1111","480.0000","0.4320","10000.0000","54.58518850","24.52726816","29.4375","3.8960","1226.4000","0.0224"
"0.600","0.2219","15","0.0000","0.0000","-2.6974","-140.7603","0.0000","175.1084","480.0000","0.4320","10000.0000","54.58518849","24.52726813","29.4375","3.8960","1290.9600","0.0256"
"0.650","0.2259","15","0.0000","0.0000","-3.1305","19.8622","0.0000","175.1113","480.0000","0.4590","10000.0000","54.58518861","24.52726819","29.4375","3.8960","1444.8400","0.0287"
"0.700","0.3030","15","0.0000","0.0000","0.3093","35.8743","0.0000","175.1154","480.0000","0.4500","10000.0000","54.58518864","24.52726819","29.4375","3.8960","1483.8000","0.0324"
"0.750","0.1617","15","0.0000","0.0000","8.9544","19.7055","0.0000","175.1194","480.0000","0.4680","10000.0000","54.58518867","24.52726819","29.4375","3.8960","1471.6400","0.0359"
"0.800","0.1650","15","0.0000","0.0000","9.0311","-170.4527","0.0000","175.1194","480.0000","0.4680","10000.0000","54.58518867","24.52726819","29.4375","3.8960","2169.2600","0.0380"
"0.850","0.0928","16","0.0000","0.0000","4.4171","-158.5027","0.0000","175.1100","480.0000","0.4680","10000.0000","54.58518863","24.52726821","29.4375","3.8960","2983.4600","0.0396"
"0.900","0.1218","16","0.0000","0.0000","-2.1472","-122.4111","0.0000","175.1087","480.0000","0.3960","10000.0000","54.58518865","24.52726823","29.4375","3.8960","3145.7800","0.0412"
"0.950","0.2341","15","0.0000","0.0000","-1.4582","-87.9460","0.0000","175.0994","480.0000","0.3510","10000.0000","54.58518865","24.52726814","29.4375","3.8960","2946.8799","0.0435"
"1.000","0.2546","16","0.0000","0.0000","-6.2613","-125.6080","0.0000","175.0955","480.0000","0.4320","10000.0000","54.58518866","24.52726812","29.4375","3.8960","2733.3401","0.0470"
"1.050","0.1533","16","0.0000","0.0000","-5.3189","-63.5239","0.0000","175.0935","480.0000","0.3510","10000.0000","54.58518868","24.52726810","29.4375","3.8960","2567.9399","0.0497"
"1.100","0.0714","16","0.0000","0.0000","0.1910","35.8686","0.0000","175.0890","480.0000","0.3960","10000.0000","54.58518874","24.52726811","29.4375","3.8960","2417.8999","0.0512"
"1.150","0.1776","16","0.0000","0.0000","-3.0893","85.6439","0.0000","175.0862","480.0000","0.3600","10000.0000","54.58518877","24.52726823","29.4375","3.8960","2407.4600","0.0528"
"1.200","0.1080","16","0.0000","0.0000","-6.4124","178.4708","0.0000","175.0820","480.0000","0.4680","10000.0000","54.58518867","24.52726818","29.4375","3.8960","2869.1399","0.0549"
"1.250","0.1737","16","0.0000","0.0000","1.3522","-107.3708","0.0000","175.0802","480.0000","0.3780","10000.0000","54.58518866","24.52726801","29.4375","3.8960","3356.8000","0.0570"
"1.300","0.2171","16","0.0000","0.0000","-10.9138","-67.6519","0.0000","175.0650","480.0000","0.3240","10000.0000","54.58518873","24.52726803","29.4375","3.8960","3279.3601","0.0596"
"1.350","0.1387","16","0.0000","0.0000","-1.9974","-117.4782","0.0000","175.0699","480.0000","0.3780","10000.0000","54.58518879","24.52726796","29.4375","3.8960","3213.1001","0.0624"
"1.400","0.1347","16","0.0000","0.0000","4.3760","-124.7633","0.0000","175.0715","480.0000","0.4320","10000.0000","54.58518865","24.52726804","29.4381","3.8960","3372.0200","0.0641"
"1.450","0.2616","16","0.0000","0.0000","5.7485","-122.0714","0.0000","175.0825","480.0000","0.4140","10000.0000","54.58518867","24.52726784","29.4392","3.8960","3240.0000","0.0670"
"1.500","0.3464","16","0.0000","0.0000","2.1014","-92.9597","0.0000","175.0772","480.0000","0.3600","10000.0000","54.58518866","24.52726776","29.4404","3.8960","2938.1399","0.0712"
"1.550","0.4025","16","0.0000","0.0000","1.1814","-91.6620","0.0000","175.0719","480.0000","0.3330","10000.0000","54.58518865","24.52726769","29.4416","3.8960","2722.1799","0.0765"
"1.600","0.2694","16","0.0000","0.0000","4.3760","-124.7633","0.0000","175.0638","480.0000","0.3960","10000.0000","54.58518859","24.52726769","29.4427","3.8960","2562.8999","0.0813"
"1.650","0.2846","16","0.0000","0.0000","2.9606","-76.3722","0.0000","175.0689","480.0000","0.3240","10000.0000","54.58518868","24.52726752","29.4439","3.8960","2859.2800","0.0851"
"1.700","0.4294","16","0.0000","0.0000","-0.4266","-72.7489","0.0000","175.0659","480.0000","0.3240","10000.0000","54.58518872","24.52726734","29.4450","3.8960","3217.7600","0.0903"
"1.750","0.5458","16","0.0000","0.0000","-1.2275","-72.2183","0.0000","175.0547","480.0000","0.3240","10000.0000","54.58518875","24.52726732","29.4462","3.8960","3113.1001","0.0968"
"1.800","0.5154","16","0.0000","0.0000","-3.6947","-63.0536","0.0000","175.0408","480.0000","0.3240","10000.0000","54.58518873","24.52726720","29.4473","3.8960","2842.8999","0.1044"
"1.850","0.4952","16","0.0000","0.0000","-2.5294","-60.0731","0.0000","175.0331","480.0000","0.3600","10000.0000","54.58518883","24.52726712","29.4485","3.8960","2769.5801","0.1113"
"1.900","0.5680","16","0.0000","0.0000","-0.5206","-71.4799","0.0000","175.0345","480.0000","0.3600","10000.0000","54.58518881","24.52726702","29.4497","3.8960","3163.3601","0.1187"
"1.950","0.6923","15","0.0000","0.0000","0.9572","-91.3465","0.0000","175.0381","480.0000","0.3600","10000.0000","54.58518876","24.52726676","29.4508","3.8960","3612.2200","0.1274"
"2.000","0.6619","15","0.0000","0.0000","0.2525","-95.7429","0.0000","175.0359","480.0000","0.3600","10000.0000","54.58518864","24.52726665","29.4520","3.8960","3841.1799","0.1369"
"2.050","0.9025","15","-0.0068","0.0353","2.8942","-97.2069","0.0000","175.0477","480.0000","0.3600","10000.0000","54.58518864","24.52726639","29.4531","3.8960","4056.2600","0.1480"
"2.100","1.3514","15","-0.0190","0.1586","2.2028","-96.3147","0.0000","175.0500","480.0000","0.3600","10000.0000","54.58518861","24.52726606","29.4543","3.8954","4257.4399","0.1634"
"2.150","2.1214","15","0.0108","0.1878","0.5458","-94.7266","0.0000","175.0308","480.0000","0.3600","10000.0000","54.58518862","24.52726547","29.4554","3.8947","4377.8799","0.1873"
"2.200","2.2557","15","0.0455","0.2113","-0.7490","-90.5247","0.0000","174.9956","480.0000","0.3600","10000.0000","54.58518868","24.52726497","29.4566","3.8940","4443.5801","0.2179"
"2.250","2.2860","15","0.0305","0.1950","-0.8274","-87.6209","0.0000","175.0116","480.0000","0.3600","10000.0000","54.58518863","24.52726441","29.4578","3.8940","4469.6401","0.2493"
"2.300","2.5965","16","0.0286","0.1723","0.1840","-88.9143","0.0000","175.0185","480.0000","0.3600","10000.0000","54.58518862","24.52726373","29.4589","3.8940","4414.4199","0.2835"
"2.350","2.8339","16","0.0305","0.1653","-0.5929","-86.6481","0.0000","175.0056","480.0000","0.3600","10000.0000","54.58518875","24.52726310","29.4601","3.8944","4318.6401","0.3210"
"2.400","3.4801","16","0.0119","0.1532","-0.5306","-90.2766","0.0000","174.9858","480.0000","0.3600","10000.0000","54.58518865","24.52726227","29.4612","3.8951","4286.9600","0.3641"
"2.450","3.7699","16","-0.0023","0.1474","-0.9167","-87.1272","0.0000","174.9858","480.0000","0.3600","10000.0000","54.58518869","24.52726140","29.4624","3.8959","4294.8999","0.4147"
"2.500","3.8488","16","0.0008","0.1416","-0.6503","-83.5416","-0.4941","174.9833","480.0000","0.3600","123.9761","54.58518883","24.52726053","29.4635","3.8960","4288.8799","0.4680"
"2.550","3.6960","16","-0.0098","0.1323","-0.4419","-87.4639","-5.0959","174.9902","480.0000","0.3600","11.5434","54.58518875","24.52725972","29.4647","3.8960","4286.4800","0.5203"
"2.600","4.2673","16","-0.0249","0.1449","0.1612","-91.0610","-12.3767","174.9909","480.0000","0.3600","5.4875","54.58518874","24.52725874","29.4659","3.8960","4312.7798","0.5748"
"2.650","4.5644","16","-0.0099","0.1820","-0.1521","-92.0824","-4.6455","174.9823","480.0000","0.3870","15.6377","54.58518869","24.52725759","29.4670","3.8960","4381.0400","0.6362"
"2.700","5.1496","16","-0.0177","0.1719","-0.4171","-86.6428","-7.5328","174.9678","480.0000","0.3600","10.8801","54.58518888","24.52725637","29.4682","3.8960","4412.7798","0.7039"
"2.750","5.2718","16","-0.0429","0.1688","-0.1066","-89.6910","-17.4009","174.9726","480.0000","0.3600","4.8218","54.58518882","24.52725516","29.4690","3.8960","4431.6201","0.7766"
"2.800","5.4135","16","-0.0545","0.2026","-0.1024","-89.8560","-20.9512","174.9710","480.0000","0.3600","4.1124","54.58518884","24.52725395","29.4696","3.8960","4483.9600","0.8506"
"2.850","5.8658","16","-0.0386","0.1973","-0.6007","-89.2907","-13.9122","174.9427","480.0000","0.3600","6.7104","54.58518884","24.52725262","29.4701","3.8960","4532.6201","0.9294"
"2.900","6.0407","16","-0.0302","0.1938","-0.6515","-92.0260","-10.2510","174.9344","480.0000","0.3600","9.3787","54.58518876","24.52725124","29.4707","3.8960","4553.0601","1.0122"
"2.950","6.6690","16","-0.0134","0.1780","-0.5987","-92.3698","-4.3652","174.9343","480.0000","0.3870","24.3149","54.58518868","24.52724971","29.4712","3.8960","4547.8799","1.0997"
"3.000","7.1357","16","0.0012","0.1606","-0.5322","-92.2452","0.3725","174.9251","480.0000","0.3960","304.8516","54.58518864","24.52724806","29.4718","3.8960","4532.1401","1.1955"
"3.050","7.2238","16","-0.0286","0.1499","-0.1359","-94.1177","-8.3936","174.9488","480.0000","0.3960","13.6973","54.58518842","24.52724650","29.4724","3.8960","4525.5801","1.2953"
"3.100","7.4065","16","-0.0206","0.1672","-0.1522","-94.6311","-5.8466","174.9396","480.0000","0.3960","20.1618","54.58518838","24.52724486","29.4729","3.8960","4505.7002","1.3968"
"3.150","7.6457","16","-0.0042","0.1711","-0.2672","-90.3343","-1.1422","174.9311","480.0000","0.3960","106.5380","54.58518856","24.52724310","29.4735","3.8960","4456.7798","1.5013"
"3.200","7.7644","16","0.0464","0.1821","-0.1367","-90.2663","12.0858","174.9420","480.0000","0.3960","10.2248","54.58518858","24.52724149","29.4740","3.8960","4425.0400","1.6083"
"3.250","8.1160","16","0.0347","0.1713","0.0045","-91.8666","8.6914","174.9377","480.0000","0.3960","14.8619","54.58518844","24.52723951","29.4746","3.8960","4400.2798","1.7187"
"3.300","8.8174","16","0.0333","0.1848","0.0363","-92.4640","8.0259","174.9428","480.0000","0.3960","17.4851","54.58518826","24.52723746","29.4751","3.8960","4384.8398","1.8365"
"3.350","9.2512","16","0.0277","0.2026","0.1873","-92.0970","6.4425","174.9521","480.0000","0.3960","22.8542","54.58518814","24.52723531","29.4757","3.8960","4386.8999","1.9621"
"3.400","9.3554","16","-0.0060","0.2055","0.1853","-91.4022","-1.3323","174.9445","480.0000","0.3960","111.7597","54.58518824","24.52723327","29.4762","3.8960","4385.5200","2.0913"
"3.450","9.7040","16","0.0100","0.2451","0.0271","-90.5925","2.1279","174.9421","480.0000","0.3960","72.5786","54.58518827","24.52723118","29.4768","3.8952","4355.1602","2.2240"
"3.500","10.1644","16","0.0234","0.2646","0.1804","-90.0826","4.7625","174.9572","480.0000","0.3960","33.9681","54.58518824","24.52722888","29.4774","3.8945","4306.5801","2.3619"
"3.550","10.6949","16","0.0382","0.2418","0.3645","-90.1797","7.4443","174.9744","480.0000","0.3960","22.8649","54.58518817","24.52722644","29.4779","3.8940","4292.9600","2.5067"
"3.600","11.1345","16","0.0586","0.2366","0.2899","-89.4486","10.9956","174.9761","480.0000","0.3960","16.1167","54.58518831","24.52722401","29.4785","3.8940","4311.9199","2.6579"
"3.650","11.5585","16","0.0983","0.2231","0.3805","-90.6922","17.7678","174.9767","480.0000","0.3960","10.3535","54.58518814","24.52722135","29.4790","3.8940","4304.6001","2.8159"
"3.700","11.8522","16","0.0910","0.2077","0.3696","-89.4725","15.8969","174.9739","480.0000","0.3960","11.8660","54.58518826","24.52721871","29.4796","3.8940","4272.8599","2.9787"
"3.750","12.2508","16","0.0846","0.2108","0.3558","-87.2437","14.3297","174.9715","480.0000","0.3960","13.6066","54.58518848","24.52721602","29.4801","3.8940","4242.7598","3.1457"
"3.800","12.9637","16","0.0870","0.2303","0.3715","-85.8510","14.2890","174.9841","480.0000","0.3960","14.4394","54.58518867","24.52721299","29.4807","3.8940","4248.3999","3.3201"
"3.850","13.0496","16","0.0858","0.2228","0.2891","-85.0130","13.6430","174.9723","480.0000","0.3960","15.2233","54.58518886","24.52721022","29.4812","3.8940","4271.4399","3.5009"
"3.900","13.2366","16","0.0859","0.2093","0.3809","-85.2873","13.2471","174.9766","480.0000","0.3960","15.9028","54.58518900","24.52720736","29.4818","3.8940","4273.7798","3.6832"
"3.950","13.5933","16","0.0803","0.2081","0.3993","-85.1226","12.0485","174.9791","480.0000","0.3960","17.9562","54.58518916","24.52720440","29.4823","3.8940","4238.1001","3.8695"
"4.000","14.2173","16","0.0947","0.2322","0.3553","-84.9851","13.8354","174.9671","480.0000","0.3960","16.3549","54.58518935","24.52720125","29.4829","3.8937","4223.1201","4.0620"
"4.050","14.5546","16","0.0970","0.2450","0.2260","-83.5282","13.7505","174.9657","480.0000","0.3600","16.8462","54.58518964","24.52719800","29.4835","3.8931","4205.7998","4.2618"
"4.100","15.1436","16","0.1188","0.2404","0.2816","-82.5008","16.3519","174.9670","480.0000","0.3600","14.7394","54.58518997","24.52719468","29.4840","3.8924","4188.4199","4.4685"
"4.150","15.5082","16","0.1287","0.2339","0.2704","-82.5548","17.2208","174.9662","480.0000","0.3600","14.3327","54.58519021","24.52719131","29.4846","3.8920","4183.9399","4.6812"
"4.200","15.8622","16","0.1920","0.2238","0.1510","-80.9746","25.0144","174.9487","480.0000","0.3600","10.0923","54.58519067","24.52718789","29.4851","3.8920","4197.8198","4.8988"
"4.250","16.2390","16","0.2527","0.2237","0.0671","-79.2410","32.1160","174.9440","480.0000","0.3600","8.0475","54.58519119","24.52718442","29.4857","3.8920","4210.0000","5.1220"
"4.300","16.5898","16","0.2819","0.2361","0.0620","-76.8903","34.9542","174.9384","480.0000","0.3600","7.5537","54.58519188","24.52718097","29.4862","3.8920","4193.7598","5.3501"
"4.350","17.1087","16","0.3255","0.1962","-0.0090","-74.9980","39.3689","174.9310","480.0000","0.3600","6.9165","54.58519260","24.52717742","29.4868","3.8920","4166.3398","5.5838"
"4.400","17.3128","16","0.3563","0.1641","0.0088","-72.9006","42.2622","174.9344","480.0000","0.3600","6.5198","54.58519333","24.52717384","29.4874","3.8920","4151.5200","5.8229"
"4.450","17.3787","16","0.3920","0.1709","0.1314","-71.4343","45.7303","174.9347","480.0000","0.3600","6.0483","54.58519418","24.52717030","29.4879","3.8920","4147.8398","6.0636"
"4.500","17.8534","16","0.4244","0.1781","0.1400","-69.0001","48.7089","174.9433","480.0000","0.3600","5.8336","54.58519515","24.52716673","29.4885","3.8920","4124.3799","6.3085"
"4.550","18.2314","16","0.4550","0.1943","0.1670","-66.2303","51.3246","174.9401","480.0000","0.3600","5.6535","54.58519628","24.52716330","29.4890","3.8920","4104.5200","6.5590"
"4.600","18.5385","16","0.4520","0.1874","0.0491","-63.6089","50.0770","174.9268","480.0000","0.3600","5.8919","54.58519761","24.52715978","29.4896","3.8927","4116.5000","6.8141"
"4.650","18.7234","16","0.4163","0.1231","0.0617","-61.6619","45.3918","174.9261","480.0000","0.3690","6.5649","54.58519886","24.52715621","29.4901","3.8934","4124.6802","7.0731"
"4.700","18.8711","16","0.4174","0.1036","0.2713","-58.2133","45.0199","174.9362","480.0000","0.3960","6.6713","54.58520036","24.52715300","29.4907","3.8940","4116.0400","7.3342"
"4.750","19.0878","16","0.4328","0.0856","0.2547","-55.8268","46.2557","174.9366","480.0000","0.3960","6.5676","54.58520186","24.52714959","29.4913","3.8940","4127.2402","7.5977"
"4.800","19.5119","16","0.4406","0.0668","0.2293","-54.7573","46.7604","174.9274","480.0000","0.3960","6.6411","54.58520334","24.52714628","29.4918","3.8940","4139.5801","7.8653"
"4.850","19.4512","16","0.4338","0.0736","0.1523","-52.2690","45.7823","174.9273","480.0000","0.4050","6.7619","54.58520508","24.52714314","29.4924","3.8940","4122.6001","8.1358"
"4.900","19.3488","16","0.4250","0.0882","0.3229","-50.2719","44.5638","174.9416","480.0000","0.4320","6.9102","54.58520672","24.52714005","29.4929","3.8940","4096.6602","8.4052"
"4.950","19.1344","16","0.4555","0.1429","0.5297","-47.9473","47.4094","174.9718","480.0000","0.4320","6.4235","54.58520840","24.52713718","29.4935","3.8940","4109.6201","8.6727"
"5.000","19.3695","16","0.4627","0.2141","0.7048","-45.4764","47.5636","174.9904","480.0000","0.4320","6.4813","54.58521029","24.52713432","29.4941","3.8940","4110.9199","8.9396"
"5.050","20.3775","16","0.4394","0.2303","0.5541","-42.7067","44.3345","174.9956","480.0000","0.4410","7.3152","54.58521240","24.52713140","29.4946","3.8940","4087.2400","9.2165"
"5.100","20.9692","16","0.4349","0.2372","0.6762","-40.0350","43.0312","175.0104","480.0000","0.4680","7.7557","54.58521469","24.52712864","29.4952","3.8940","4096.5601","9.5043"
"5.150","21.2442","16","0.4534","0.2353","0.8357","-38.3941","43.9731","175.0370","480.0000","0.4680","7.6891","54.58521695","24.52712594","29.4957","3.8940","4118.1201","9.7972"
"5.200","22.0151","16","0.5206","0.2556","0.8175","-36.4843","49.5489","175.0438","480.0000","0.4680","7.0714","54.58521923","24.52712316","29.4963","3.8940","4103.7002","10.0968"
"5.250","22.4667","16","0.5480","0.2445","0.7138","-33.9541","51.1172","175.0316","480.0000","0.4320","6.9951","54.58522190","24.52712076","29.4968","3.8940","4084.3601","10.4062"
"5.300","22.6141","16","0.5510","0.2231","0.7039","-31.2249","50.4408","175.0310","480.0000","0.4320","7.1354","54.58522451","24.52711860","29.4974","3.8940","4096.6602","10.7193"
"5.350","22.4078","16","0.5887","0.1965","0.7886","-28.8761","52.9946","175.0458","480.0000","0.4590","6.7296","54.58522703","24.52711672","29.4980","3.8940","4112.0601","11.0324"
"5.400","21.9966","16","0.5935","0.1564","0.8556","-26.9565","52.6712","175.0460","480.0000","0.4680","6.6466","54.58522959","24.52711483","29.4985","3.8940","4098.1802","11.3411"
"5.450","23.2184","16","0.6091","0.1606","0.6645","-22.5236","53.4503","175.0260","480.0000","0.4590","6.9136","54.58523279","24.52711372","29.4991","3.8940","4105.7202","11.6563"
"5.500","23.9569","16","0.6163","0.1977","0.6557","-19.3474","53.4640","175.0301","480.0000","0.4140","7.1316","54.58523591","24.52711239","29.4996","3.8940","4125.7998","11.9843"
"5.550","24.3912","16","0.5801","0.2528","0.7117","-17.1322","49.6123","175.0379","480.0000","0.3960","7.8246","54.58523899","24.52711127","29.5000","3.8940","4113.7598","12.3201"
"5.600","24.4256","16","0.5353","0.2750","0.7428","-16.0389","44.9478","175.0483","480.0000","0.3960","8.6488","54.58524196","24.52710999","29.5000","3.8940","4089.2400","12.6592"
"5.650","24.7098","16","0.4723","0.2589","0.7452","-14.3800","38.9228","175.0440","477.5000","0.3600","10.1038","54.58524508","24.52710898","29.5000","3.8940","4085.8000","13.0004"
"5.700","25.3305","16","0.4209","0.2684","0.5740","-12.3376","34.0587","175.0198","470.0000","0.3600","11.8368","54.58524837","24.52710817","29.5000","3.8940","4073.7600","13.3483"
"5.750","25.7069","16","0.4010","0.2545","0.4821","-10.4833","31.8454","175.0075","470.0000","0.3600","12.8476","54.58525162","24.52710741","29.5000","3.8940","4046.9199","13.7027"
"5.800","26.2503","16","0.4137","0.2185","0.4883","-8.4516","32.2962","175.0124","470.0000","0.3600","12.9361","54.58525497","24.52710690","29.5000","3.8940","4052.2400","14.0630"
"5.850","26.7161","16","0.4255","0.1757","0.4484","-6.7705","32.7557","174.9948","470.0000","0.3600","12.9810","54.58525845","24.52710648","29.5000","3.8940","4062.2600","14.4315"
"5.900","26.7335","16","0.4436","0.1474","0.4147","-5.7653","33.7703","174.9811","470.0000","0.3600","12.5992","54.58526188","24.52710610","29.5000","3.8940","4063.8999","14.8025"
"5.950","27.0999","16","0.4740","0.2052","0.3983","-4.2379","35.7510","174.9774","470.0000","0.3600","12.0642","54.58526541","24.52710587","29.5000","3.8940","4081.0801","15.1760"
"6.000","27.4381","16","0.5029","0.2066","0.4214","-1.7879","37.4310","174.9838","470.0000","0.3600","11.6666","54.58526897","24.52710613","29.5000","3.8940","4101.2798","15.5545"
"6.050","27.7544","16","0.5028","0.1924","0.4145","0.1970","36.9499","174.9732","470.0000","0.3240","11.9547","54.58527248","24.52710650","29.5000","3.8940","4096.9800","15.9380"
"6.100","28.1179","16","0.4927","0.1680","0.3808","2.0372","35.7945","174.9643","470.0000","0.3240","12.5022","54.58527620","24.52710700","29.5000","3.8940","4089.5801","16.3262"
"6.150","28.3295","16","0.4761","0.1569","0.3311","3.6686","34.2331","174.9529","470.0000","0.3510","13.1708","54.58527983","24.52710772","29.5000","3.8940","4093.4800","16.7183"
"6.200","28.6128","16","0.4640","0.1657","0.3164","5.5219","33.0466","174.9438","470.0000","0.3600","13.7802","54.58528343","24.52710857","29.5000","3.8940","4095.4199","17.1134"
"6.250","28.7992","16","0.4630","0.1629","0.4126","6.7513","32.6547","174.9593","470.0000","0.3600","14.0364","54.58528723","24.52710950","29.5000","3.8940","4090.3601","17.5121"
"6.300","29.3220","16","0.4639","0.1591","0.3299","8.5581","32.4023","174.9474","470.0000","0.3600","14.4025","54.58529098","24.52711076","29.5000","3.8940","4082.9399","17.9158"
"6.350","29.6587","16","0.4926","0.1588","0.2740","10.2261","34.0855","174.9290","470.0000","0.3870","13.8485","54.58529470","24.52711228","29.5000","3.8940","4091.0200","18.3255"
"6.400","29.6819","16","0.5182","0.1480","0.2700","11.7065","35.5324","174.9069","470.0000","0.3960","13.2950","54.58529847","24.52711376","29.5000","3.8940","4077.5400","18.7377"
"6.450","29.8072","16","0.5097","0.1569","0.2276","12.9411","34.6549","174.9004","470.0000","0.4050","13.6892","54.58530219","24.52711541","29.5000","3.8940","4062.5801","19.1510"
"6.500","30.0035","16","0.5132","0.1814","0.2087","14.7379","34.5795","174.8909","470.0000","0.4320","13.8093","54.58530596","24.52711743","29.5000","3.8940","4068.8000","19.5661"
"6.550","30.6120","16","0.4674","0.1855","0.2508","17.0628","31.1725","174.9050","462.5000","0.4320","15.6293","54.58530977","24.52711977","29.5000","3.8940","4052.1201","19.9867"
"6.600","31.1472","16","0.3899","0.2143","0.2853","18.4849","25.7288","174.8979","460.0000","0.4320","19.2672","54.58531362","24.52712214","29.5000","3.8940","4042.8000","20.4152"
"6.650","31.5030","16","0.2730","0.2241","0.3438","19.9246","17.8092","174.9079","460.0000","0.4320","28.1533","54.58531752","24.52712477","29.5000","3.8940","4052.8000","20.8507"
"6.700","31.7969","16","0.1118","0.2211","0.3665","20.3409","7.2188","174.9062","460.0000","0.4320","70.1037","54.58532142","24.52712719","29.5000","3.8940","4044.2400","21.2901"
"6.750","32.1008","16","-0.0839","0.1934","0.4066","19.6525","-5.3141","174.9087","460.0000","0.4320","96.1408","54.58532538","24.52712950","29.5000","3.8940","4018.7600","21.7340"
"6.800","32.1640","16","-0.2780","0.1929","0.4513","18.0392","-17.4881","174.9211","460.0000","0.4320","29.2717","54.58532929","24.52713140","29.5000","3.8940","4015.7000","22.1803"
"6.850","32.6489","16","-0.4495","0.1930","0.4613","17.0954","-27.9791","174.9143","460.0000","0.4320","18.5718","54.58533333","24.52713338","29.5000","3.8940","3983.1399","22.6306"
"6.900","33.2245","16","-0.5995","0.1885","0.4470","15.5491","-36.9384","174.9202","460.0000","0.4320","14.3153","54.58533752","24.52713514","29.5000","3.8940","3920.2000","23.0887"
"6.950","33.5294","16","-0.7407","0.1920","0.4733","13.2774","-45.2118","174.9289","460.0000","0.4320","11.8031","54.58534179","24.52713644","29.5001","3.8940","3889.7800","23.5520"
"7.000","33.9618","16","-0.8044","0.2104","0.5294","10.8365","-48.6441","174.9460","460.0000","0.4320","11.1117","54.58534603","24.52713743","29.5007","3.8940","3842.5000","24.0203"
"7.050","33.9215","16","-0.8001","0.2507","0.4964","8.0286","-47.8734","174.9418","460.0000","0.4410","11.2772","54.58535035","24.52713804","29.5012","3.8940","3826.6599","24.4913"
"7.100","34.4492","16","-0.7558","0.2752","0.4790","5.9410","-44.6635","174.9392","460.0000","0.4500","12.2757","54.58535472","24.52713851","29.5018","3.8940","3817.1201","24.9663"
"7.150","35.1986","16","-0.6834","0.2743","0.4912","4.3276","-39.8426","174.9452","460.0000","0.4050","14.0604","54.58535922","24.52713877","29.5023","3.8940","3773.0000","25.4495"
"7.200","35.8104","16","-0.5951","0.2588","0.5146","2.7847","-34.2278","174.9692","460.0000","0.3960","16.6514","54.58536387","24.52713890","29.5029","3.8940","3773.4600","25.9423"
