"Format","AiM CSV File"
"Session","Rotena"
"Vehicle","kartingas"
"Racer","Jokūbas Kupstas"
"Championship",""
"Comment",""
"Date","Saturday, June 13, 2026"
"Time","3:15 PM"
"Sample Rate","20"
"Duration","943.99"
"Segment","Session"
"Beacon Markers","64.83","154.158","241.78","330.58","418.469","500.684","581.735","669.11","749.626","840.319","943.99"
"Segment Times","1:04.830","1:29.328","1:27.622","1:28.800","1:27.889","1:22.215","1:21.051","1:27.375","1:20.516","1:30.693","1:43.671"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","Internal Batt","RPM","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","C","V","rpm","m"

"0.000","0.2333","11","0.0000","0.0000","0.8050","-106.6228","0.0000","175.3019","1360.0000","0.5040","10000.0000","54.58520450","24.52726109","16.2188","3.8160","847.0000","0.0000"
"0.050","0.2848","11","0.0000","0.0000","-0.5912","-98.7074","0.0000","175.3007","1357.5000","0.4860","10000.0000","54.58520451","24.52726102","16.2188","3.8160","847.0000","0.0031"
"0.100","0.5734","11","0.0000","0.0000","-3.1124","-68.3077","0.0000","175.2906","1350.0000","0.4320","10000.0000","54.58520456","24.52726067","16.2188","3.8160","1347.7600","0.0091"
"0.150","0.5863","11","0.0000","0.0000","-2.8364","-45.4852","0.0000","175.2863","1350.0000","0.4590","10000.0000","54.58520466","24.52726058","16.2188","3.8160","1745.6200","0.0175"
"0.200","0.3776","10","0.0000","0.0000","-2.6650","-55.9708","0.0000","175.2898","1350.0000","0.4320","10000.0000","54.58520465","24.52726039","16.2188","3.8160","2415.4800","0.0244"
"0.250","0.3366","10","0.0000","0.0000","-2.3485","-86.6877","0.0000","175.2892","1340.0000","0.4680","10000.0000","54.58520466","24.52726035","16.2188","3.8160","3125.3201","0.0293"
"0.300","0.3785","10","0.0000","0.0000","0.5669","-90.7976","0.0000","175.2941","1340.0000","0.4680","10000.0000","54.58520467","24.52726022","16.2188","3.8160","3626.6599","0.0342"
"0.350","0.5101","10","0.0000","0.0000","-2.1277","-87.0028","0.0000","175.2929","1332.5000","0.4680","10000.0000","54.58520465","24.52726008","16.2188","3.8160","3880.2200","0.0403"
"0.400","0.7082","10","0.0000","0.0000","-3.2620","-80.3271","0.0000","175.2961","1330.0000","0.4320","10000.0000","54.58520473","24.52725990","16.2188","3.8160","4068.3000","0.0486"
"0.450","1.0506","10","0.0374","0.0543","-1.8628","-79.6057","0.0000","175.3143","1330.0000","0.4680","10000.0000","54.58520485","24.52725952","16.2188","3.8160","3793.1001","0.0611"
"0.500","1.3580","10","0.1122","0.1778","0.3812","-67.8571","0.0000","175.3567","1330.0000","0.4680","10000.0000","54.58520512","24.52725931","16.2188","3.8160","3388.1001","0.0780"
"0.550","1.4087","10","0.0320","0.0035","1.9521","-64.7237","0.0000","175.3746","1322.5000","0.4950","10000.0000","54.58520524","24.52725911","16.2188","3.8160","3038.4800","0.0974"
"0.600","1.1384","10","0.0000","0.0000","1.6918","-59.7076","0.0000","175.3924","1320.0001","0.5040","10000.0000","54.58520537","24.52725907","16.2188","3.8160","2765.3201","0.1154"
"0.650","0.5523","10","0.0000","0.0000","9.8877","-54.4985","0.0000","175.4160","1320.0001","0.4950","10000.0000","54.58520523","24.52725914","16.2188","3.8160","2645.8201","0.1267"
"0.700","0.2223","10","0.0000","0.0000","14.2751","64.2260","0.0000","175.4247","1320.0001","0.5040","10000.0000","54.58520512","24.52725937","16.2188","3.8160","2519.5801","0.1315"
"0.750","0.2432","10","0.0000","0.0000","8.8248","175.1917","0.0000","175.4299","1320.0001","0.5400","10000.0000","54.58520505","24.52725939","16.2188","3.8160","2368.1001","0.1348"
"0.800","0.0720","10","0.0000","0.0000","31.8159","-150.7576","0.0000","175.4341","1309.9999","0.5400","10000.0000","54.58520515","24.52725944","16.2188","3.8160","2353.5000","0.1372"
"0.850","0.1692","10","0.0000","0.0000","-4.2148","39.5007","0.0000","175.4515","1309.9999","0.5580","10000.0000","54.58520528","24.52725967","16.2188","3.8160","2275.5400","0.1390"
"0.900","0.2421","10","0.0000","0.0000","4.7437","103.2596","0.0000","175.4754","1309.9999","0.4860","10000.0000","54.58520525","24.52725976","16.2188","3.8160","2218.4600","0.1418"
"0.950","0.3557","10","0.0000","0.0000","5.1432","147.2537","0.0000","175.5032","1309.9999","0.4950","10000.0000","54.58520517","24.52725981","16.2188","3.8160","2196.5200","0.1460"
"1.000","0.3377","10","0.0000","0.0000","8.2523","161.3552","0.0000","175.5108","1309.9999","0.5040","10000.0000","54.58520511","24.52725995","16.2188","3.8160","2205.4800","0.1509"
"1.050","0.2214","10","0.0000","0.0000","18.6897","73.5498","0.0000","175.5438","1300.0000","0.4590","10000.0000","54.58520528","24.52726009","16.2188","3.8160","2601.3401","0.1547"
"1.100","0.1618","10","0.0000","0.0000","24.4992","-29.2586","0.0000","175.5595","1300.0000","0.4680","10000.0000","54.58520543","24.52726013","16.2188","3.8160","3165.1799","0.1571"
"1.150","0.3747","10","0.0000","0.0000","9.0927","-47.7706","0.0000","175.5713","1300.0000","0.4770","10000.0000","54.58520551","24.52726000","16.2188","3.8160","3374.8999","0.1607"
"1.200","0.3097","10","0.0000","0.0000","6.9963","-64.2946","0.0000","175.5842","1300.0000","0.4680","10000.0000","54.58520558","24.52725995","16.2188","3.8160","3202.2200","0.1657"
"1.250","0.0841","10","0.0000","0.0000","29.0827","-57.7733","0.0000","175.6012","1300.0000","0.4500","10000.0000","54.58520560","24.52726023","16.2188","3.8160","2937.9600","0.1681"
"1.300","0.0762","10","0.0000","0.0000","44.9871","88.7493","0.0000","175.6254","1295.0000","0.4680","10000.0000","54.58520568","24.52726027","16.2188","3.8160","2856.3799","0.1692"
"1.350","0.1655","10","0.0000","0.0000","27.4319","142.2391","0.0000","175.6493","1290.0000","0.4320","10000.0000","54.58520565","24.52726037","16.2190","3.8160","3202.5601","0.1708"
"1.400","0.1871","10","0.0000","0.0000","16.6695","94.2697","0.0000","175.6667","1290.0000","0.5040","10000.0000","54.58520578","24.52726059","16.2197","3.8160","3235.7000","0.1733"
"1.450","0.0942","11","0.0000","0.0000","24.1572","-135.9837","0.0000","175.6638","1290.0000","0.4680","10000.0000","54.58520566","24.52726053","16.2204","3.8160","3050.8601","0.1750"
"1.500","0.2267","11","0.0000","0.0000","4.9803","-90.8959","0.0000","175.6775","1285.0000","0.4680","10000.0000","54.58520572","24.52726043","16.2211","3.8160","2972.0200","0.1773"
"1.550","0.3445","11","0.0000","0.0000","11.0388","-95.1235","0.0000","175.7091","1280.0000","0.4680","10000.0000","54.58520579","24.52726038","16.2218","3.8160","3118.2200","0.1812"
"1.600","0.4260","11","0.0000","0.0000","11.6420","-89.5388","0.0000","175.7338","1280.0000","0.4680","10000.0000","54.58520571","24.52726027","16.2226","3.8160","3364.8000","0.1865"
"1.650","0.4475","11","0.0000","0.0000","9.0780","-78.1185","0.0000","175.7419","1280.0000","0.4590","10000.0000","54.58520576","24.52726027","16.2233","3.8160","3301.8799","0.1927"
"1.700","0.3758","11","0.0000","0.0000","8.2495","-62.6405","0.0000","175.7460","1280.0000","0.4320","10000.0000","54.58520578","24.52726027","16.2240","3.8160","3060.5200","0.1983"
"1.750","0.4073","11","0.0000","0.0000","4.4754","-48.9463","0.0000","175.7382","1272.5000","0.4590","10000.0000","54.58520584","24.52726021","16.2247","3.8160","2918.5400","0.2037"
"1.800","0.5315","11","0.0000","0.0000","0.7080","-36.7900","0.0000","175.7371","1270.0000","0.4680","10000.0000","54.58520582","24.52725999","16.2254","3.8160","2792.0400","0.2101"
"1.850","0.2669","11","0.0000","0.0000","9.3279","-28.8741","0.0000","175.7598","1270.0000","0.4590","10000.0000","54.58520588","24.52726015","16.2262","3.8160","2714.6399","0.2152"
"1.900","0.2586","11","0.0000","0.0000","11.1899","2.5671","0.0000","175.7769","1270.0000","0.5040","10000.0000","54.58520586","24.52726028","16.2269","3.8160","2660.4399","0.2189"
"1.950","0.1600","11","0.0000","0.0000","17.3163","-69.5532","0.0000","175.7905","1262.5000","0.4410","10000.0000","54.58520588","24.52726019","16.2276","3.8160","2638.8601","0.2219"
"2.000","0.1972","12","0.0000","0.0000","14.1598","-132.8258","0.0000","175.7932","1260.0000","0.5040","10000.0000","54.58520589","24.52726014","16.2283","3.8160","2599.3401","0.2243"
"2.050","0.2685","12","0.0000","0.0000","12.5633","-156.2440","0.0000","175.7935","1260.0000","0.5040","10000.0000","54.58520577","24.52726023","16.2290","3.8160","2581.2000","0.2278"
"2.100","0.0720","12","0.0000","0.0000","43.2011","-75.3788","0.0000","175.7971","1260.0000","0.4320","10000.0000","54.58520591","24.52726032","16.2298","3.8160","2576.6599","0.2300"
"2.150","0.0360","12","0.0000","0.0000","37.5085","-113.0682","0.0000","175.8086","1252.5001","0.4140","10000.0000","54.58520596","24.52726030","16.2305","3.8160","2572.8799","0.2307"
"2.200","0.0624","12","0.0000","0.0000","17.7605","53.4368","0.0000","175.8143","1250.0000","0.5040","10000.0000","54.58520593","24.52726042","16.2312","3.8160","2567.3201","0.2313"
"2.250","0.0931","12","0.0000","0.0000","31.8350","6.5038","0.0000","175.8371","1250.0000","0.4860","10000.0000","54.58520603","24.52726056","16.2319","3.8160","2581.6001","0.2324"
"2.300","0.1458","12","0.0000","0.0000","24.2445","-124.5288","0.0000","175.8494","1250.0000","0.4680","10000.0000","54.58520611","24.52726056","16.2326","3.8160","2588.3401","0.2340"
"2.350","0.3573","12","0.0000","0.0000","8.2775","-173.1794","0.0000","175.8490","1242.4999","0.5040","10000.0000","54.58520600","24.52726062","16.2334","3.8160","2599.1399","0.2373"
"2.400","0.3689","12","0.0000","0.0000","6.1893","178.2098","0.0000","175.8542","1240.0000","0.4680","10000.0000","54.58520589","24.52726058","16.2341","3.8160","2597.3201","0.2425"
"2.450","0.4456","12","0.0000","0.0000","7.0717","-81.5983","0.0000","175.8610","1240.0000","0.4950","10000.0000","54.58520596","24.52726059","16.2344","3.8160","2598.3401","0.2483"
"2.500","0.2600","12","0.0000","0.0000","20.6159","12.5569","0.0000","175.8611","1235.0000","0.4680","10000.0000","54.58520604","24.52726064","16.2344","3.8160","2607.5801","0.2534"
"2.550","0.1416","12","0.0000","0.0000","25.9285","-71.2511","0.0000","175.8612","1230.0000","0.4410","10000.0000","54.58520611","24.52726069","16.2344","3.8160","2603.7600","0.2559"
"2.600","0.1298","12","0.0000","0.0000","33.0030","-36.9952","0.0000","175.8705","1230.0000","0.3960","10000.0000","54.58520615","24.52726085","16.2344","3.8160","2583.2800","0.2579"
"2.650","0.1827","12","0.0000","0.0000","22.9627","-4.2245","0.0000","175.8786","1230.0000","0.4680","10000.0000","54.58520620","24.52726085","16.2344","3.8160","2592.0400","0.2600"
"2.700","0.1829","12","0.0000","0.0000","15.1336","-32.5288","0.0000","175.8760","1225.0000","0.4320","10000.0000","54.58520624","24.52726088","16.2344","3.8160","2564.8000","0.2627"
"2.750","0.1562","12","0.0000","0.0000","12.2115","-76.0556","0.0000","175.8715","1220.0000","0.4230","10000.0000","54.58520629","24.52726080","16.2344","3.8160","2570.0400","0.2650"
"2.800","0.1298","12","0.0000","0.0000","5.2953","-97.4900","0.0000","175.8628","1220.0000","0.4680","10000.0000","54.58520625","24.52726077","16.2344","3.8160","2539.6799","0.2670"
"2.850","0.0984","12","0.0000","0.0000","13.3800","31.5631","0.0000","175.8686","1217.5000","0.5040","10000.0000","54.58520625","24.52726096","16.2344","3.8160","2565.8799","0.2686"
"2.900","0.1410","12","0.0000","0.0000","14.5552","70.6736","0.0000","175.8892","1210.0000","0.4860","10000.0000","54.58520638","24.52726126","16.2344","3.8160","2531.5400","0.2702"
"2.950","0.2255","12","0.0000","0.0000","4.9287","129.1360","0.0000","175.8936","1210.0000","0.4410","10000.0000","54.58520636","24.52726140","16.2344","3.8160","2553.3201","0.2727"
"3.000","0.1764","12","0.0000","0.0000","4.5259","144.8896","0.0000","175.8810","1200.0000","0.4320","10000.0000","54.58520648","24.52726152","16.2344","3.8160","2530.2400","0.2756"
"3.050","0.1238","12","0.0000","0.0000","12.4948","92.2986","0.0000","175.9079","1200.0000","0.4680","10000.0000","54.58520668","24.52726180","16.2344","3.8160","2559.2200","0.2775"
"3.100","0.1826","12","0.0000","0.0000","15.4823","-8.3956","0.0000","175.9225","1200.0000","0.4500","10000.0000","54.58520681","24.52726208","16.2344","3.8158","2538.8000","0.2799"
"3.150","0.0607","12","0.0000","0.0000","27.5826","-75.9882","0.0000","175.9174","1192.5000","0.4050","10000.0000","54.58520695","24.52726219","16.2344","3.8148","2516.7400","0.2816"
"3.200","0.0000","11","0.0000","0.0000","0.0000","0.0000","0.0000","175.9214","1190.0001","0.4320","10000.0000","54.58520706","24.52726241","16.2344","3.8140","2513.7800","0.2820"
"3.250","0.0602","11","0.0000","0.0000","29.2330","135.0188","0.0000","175.9401","1187.5000","0.4050","10000.0000","54.58520721","24.52726268","16.2344","3.8140","2488.2600","0.2825"
"3.300","0.1359","11","0.0000","0.0000","12.9536","87.3756","0.0000","175.9585","1179.9999","0.4320","10000.0000","54.58520729","24.52726300","16.2344","3.8140","2466.1799","0.2838"
"3.350","0.2889","11","0.0000","0.0000","4.4439","60.2779","0.0000","175.9651","1179.9999","0.4590","10000.0000","54.58520740","24.52726325","16.2344","3.8140","2460.4399","0.2867"
"3.400","0.2546","11","0.0000","0.0000","7.0577","114.8371","0.0000","175.9502","1179.9999","0.4320","10000.0000","54.58520731","24.52726330","16.2344","3.8140","2468.5801","0.2906"
"3.450","0.3963","11","0.0000","0.0000","-3.3509","139.9222","0.0000","175.9403","1170.0000","0.4410","10000.0000","54.58520748","24.52726345","16.2344","3.8140","2490.5000","0.2955"
"3.500","0.1149","11","0.0000","0.0000","13.6265","-1.1542","0.0000","175.9519","1170.0000","0.4680","10000.0000","54.58520760","24.52726357","16.2344","3.8140","2513.1599","0.2989"
"3.550","0.1327","11","0.0000","0.0000","16.5175","-100.8792","0.0000","175.9634","1170.0000","0.4140","10000.0000","54.58520773","24.52726369","16.2344","3.8140","2514.8799","0.3004"
"3.600","0.2305","11","0.0000","0.0000","15.1532","-112.3884","0.0000","175.9670","1160.0000","0.4320","10000.0000","54.58520788","24.52726377","16.2344","3.8140","2541.3000","0.3029"
"3.650","0.1901","11","0.0000","0.0000","-2.5936","-86.1470","0.0000","175.9501","1160.0000","0.4320","10000.0000","54.58520786","24.52726387","16.2344","3.8140","2518.5801","0.3059"
"3.700","0.0582","11","0.0000","0.0000","-2.6654","-62.4917","0.0000","175.9643","1160.0000","0.4320","10000.0000","54.58520799","24.52726393","16.2344","3.8140","2543.5400","0.3074"
"3.750","0.0805","11","0.0000","0.0000","3.0330","-82.5919","0.0000","175.9646","1160.0000","0.4320","10000.0000","54.58520806","24.52726390","16.2344","3.8140","2523.3601","0.3083"
"3.800","0.0000","11","0.0000","0.0000","0.0000","0.0000","0.0000","175.9751","1150.0000","0.3960","10000.0000","54.58520808","24.52726404","16.2344","3.8140","2500.9600","0.3090"
"3.850","0.0895","11","0.0000","0.0000","13.2582","-130.4284","0.0000","175.9637","1150.0000","0.4860","10000.0000","54.58520807","24.52726403","16.2344","3.8140","2532.8799","0.3098"
"3.900","0.1065","11","0.0000","0.0000","3.4711","-22.3701","0.0000","175.9514","1150.0000","0.4320","10000.0000","54.58520823","24.52726406","16.2344","3.8133","2547.6799","0.3109"
"3.950","0.1986","11","0.0000","0.0000","0.5517","-77.0192","0.0000","175.9488","1142.5000","0.4320","10000.0000","54.58520826","24.52726409","16.2344","3.8124","2560.7000","0.3132"
"4.000","0.1018","11","0.0000","0.0000","-11.7420","-162.5545","0.0000","175.9324","1140.0000","0.5040","10000.0000","54.58520816","24.52726409","16.2344","3.8120","2550.7400","0.3154"
"4.050","0.1100","11","0.0000","0.0000","10.1616","-168.8255","0.0000","175.9311","1140.0000","0.5040","10000.0000","54.58520817","24.52726410","16.2344","3.8120","2568.8401","0.3170"
"4.100","0.0540","11","0.0000","0.0000","8.9486","-110.1797","0.0000","175.9286","1135.0000","0.4680","10000.0000","54.58520828","24.52726418","16.2344","3.8120","2552.3799","0.3180"
"4.150","0.0180","11","0.0000","0.0000","-3.4797","-17.4005","0.0000","175.9221","1130.0000","0.4590","10000.0000","54.58520833","24.52726411","16.2344","3.8120","2543.6599","0.3186"
"4.200","0.0509","11","0.0000","0.0000","-23.9660","135.2511","0.0000","175.9061","1130.0000","0.4680","10000.0000","54.58520834","24.52726414","16.2344","3.8120","2539.1001","0.3190"
"4.250","0.1166","12","0.0000","0.0000","-2.5985","44.7137","0.0000","175.9096","1130.0000","0.5040","10000.0000","54.58520845","24.52726424","16.2344","3.8120","2534.8799","0.3203"
"4.300","0.0909","12","0.0000","0.0000","3.7813","12.2777","0.0000","175.9128","1125.0000","0.5040","10000.0000","54.58520848","24.52726438","16.2344","3.8120","2547.2600","0.3216"
"4.350","0.2027","12","0.0000","0.0000","-1.9129","-155.4552","0.0000","175.9020","1120.0000","0.5040","10000.0000","54.58520846","24.52726441","16.2344","3.8120","2551.7800","0.3236"
"4.400","0.2765","12","0.0000","0.0000","-5.3588","175.0958","0.0000","175.9061","1120.0000","0.5400","10000.0000","54.58520849","24.52726441","16.2344","3.8120","2565.2600","0.3269"
"4.450","0.0582","12","0.0000","0.0000","-23.4710","17.7816","0.0000","175.9150","1120.0000","0.4770","10000.0000","54.58520857","24.52726442","16.2344","3.8120","2530.0000","0.3288"
"4.500","0.1164","12","0.0000","0.0000","3.9879","-9.0650","0.0000","175.9212","1115.0000","0.5040","10000.0000","54.58520869","24.52726447","16.2344","3.8120","2548.6399","0.3302"
"4.550","0.0810","12","0.0000","0.0000","-8.8359","-52.5837","0.0000","175.9271","1110.0000","0.4770","10000.0000","54.58520857","24.52726438","16.2344","3.8120","2553.1001","0.3315"
"4.600","0.1347","12","0.0000","0.0000","4.3760","-124.7633","0.0000","175.9358","1110.0000","0.4680","10000.0000","54.58520858","24.52726434","16.2344","3.8120","2544.9800","0.3329"
"4.650","0.0090","11","0.0000","0.0000","7.9540","-37.6894","0.0000","175.9317","1110.0000","0.4770","10000.0000","54.58520855","24.52726434","16.2344","3.8120","2559.3799","0.3337"
"4.700","0.0540","11","0.0000","0.0000","22.8672","-20.1797","0.0000","175.9195","1105.0000","0.4680","10000.0000","54.58520848","24.52726434","16.2344","3.8120","2514.0801","0.3342"
"4.750","0.0990","11","0.0000","0.0000","13.9186","110.3981","0.0000","175.9274","1100.0000","0.4590","10000.0000","54.58520849","24.52726445","16.2344","3.8120","2496.1001","0.3352"
"4.800","0.0000","11","0.0000","0.0000","0.0000","-0.0000","0.0000","175.9382","1100.0000","0.4680","10000.0000","54.58520855","24.52726449","16.2344","3.8120","2498.8999","0.3361"
"4.850","0.0471","11","0.0000","0.0000","17.1396","116.6178","0.0000","175.9514","1097.5000","0.4770","10000.0000","54.58520858","24.52726466","16.2344","3.8120","2513.2600","0.3365"
"4.900","0.1247","11","0.0000","0.0000","18.1258","97.2435","0.0000","175.9620","1090.0000","0.4680","10000.0000","54.58520864","24.52726487","16.2344","3.8120","2517.0000","0.3376"
"4.950","0.0804","11","0.0000","0.0000","11.1688","27.8867","0.0000","175.9585","1090.0000","0.4590","10000.0000","54.58520864","24.52726497","16.2344","3.8120","2522.4600","0.3392"
"5.000","0.0805","11","0.0000","0.0000","6.1458","-158.0728","0.0000","175.9565","1090.0000","0.4680","10000.0000","54.58520863","24.52726497","16.2344","3.8127","2526.3401","0.3403"
"5.050","0.1266","11","0.0000","0.0000","12.7796","-159.6520","0.0000","175.9657","1080.0000","0.4770","10000.0000","54.58520867","24.52726513","16.2344","3.8135","2534.8000","0.3417"
"5.100","0.2445","12","0.0000","0.0000","6.2119","-11.0278","0.0000","175.9642","1080.0000","0.4860","10000.0000","54.58520869","24.52726532","16.2344","3.8140","2536.2200","0.3443"
"5.150","0.2047","12","0.0000","0.0000","7.6215","-90.7402","0.0000","175.9748","1080.0000","0.4950","10000.0000","54.58520878","24.52726551","16.2344","3.8140","2574.2200","0.3477"
"5.200","0.1080","12","0.0000","0.0000","31.8159","-150.7576","0.0000","175.9910","1070.0001","0.4680","10000.0000","54.58520897","24.52726573","16.2344","3.8140","2572.5200","0.3499"
"5.250","0.3301","11","0.0000","0.0000","6.7770","-157.9136","0.0000","176.0102","1070.0001","0.5040","10000.0000","54.58520896","24.52726585","16.2344","3.8140","2576.8000","0.3532"
"5.300","0.2133","11","0.0000","0.0000","11.2946","-23.5190","0.0000","176.0229","1070.0001","0.4680","10000.0000","54.58520911","24.52726611","16.2344","3.8140","2570.4199","0.3572"
"5.350","0.1634","11","0.0000","0.0000","10.8067","142.4911","0.0000","176.0295","1070.0001","0.4860","10000.0000","54.58520922","24.52726637","16.2344","3.8140","2571.1201","0.3595"
"5.400","0.0805","11","0.0000","0.0000","35.4241","93.0559","0.0000","176.0472","1070.0001","0.4320","10000.0000","54.58520950","24.52726669","16.2344","3.8140","2558.7400","0.3614"
"5.450","0.2199","11","0.0000","0.0000","8.5078","41.6461","0.0000","176.0588","1059.9999","0.5220","10000.0000","54.58520966","24.52726679","16.2344","3.8140","2588.5400","0.3638"
"5.500","0.1149","11","0.0000","0.0000","13.3994","139.3249","0.0000","176.0659","1059.9999","0.5040","10000.0000","54.58520965","24.52726696","16.2344","3.8140","2596.4399","0.3658"
"5.550","0.1338","11","0.0000","0.0000","20.6654","137.4605","0.0000","176.0812","1059.9999","0.5130","10000.0000","54.58520977","24.52726719","16.2344","3.8140","2589.7600","0.3677"
"5.600","0.0509","11","0.0000","0.0000","23.9660","-44.7489","0.0000","176.0870","1059.9999","0.4680","10000.0000","54.58520977","24.52726738","16.2344","3.8140","2598.9199","0.3690"
"5.650","0.1888","11","0.0000","0.0000","7.9482","14.5260","0.0000","176.1052","1050.0000","0.5310","10000.0000","54.58520989","24.52726747","16.2344","3.8140","2623.8401","0.3710"
"5.700","0.1643","11","0.0000","0.0000","7.5977","-60.8061","0.0000","176.1203","1050.0000","0.5040","10000.0000","54.58520989","24.52726766","16.2344","3.8140","2650.2800","0.3733"
"5.750","0.2214","11","0.0000","0.0000","11.4265","-149.5992","0.0000","176.1315","1050.0000","0.5040","10000.0000","54.58520983","24.52726770","16.2344","3.8140","2663.8000","0.3760"
"5.800","0.0360","11","0.0000","0.0000","13.9186","110.3981","0.0000","176.1321","1050.0000","0.4320","10000.0000","54.58520998","24.52726801","16.2344","3.8140","2685.5000","0.3780"
"5.850","0.1223","11","0.0000","0.0000","14.6139","5.6849","0.0000","176.1549","1047.5000","0.5040","10000.0000","54.58521008","24.52726815","16.2344","3.8140","2721.4199","0.3792"
"5.900","0.0918","11","0.0000","0.0000","11.6148","-14.7984","0.0000","176.1683","1040.0000","0.4500","10000.0000","54.58521014","24.52726822","16.2344","3.8140","2746.3799","0.3809"
"5.950","0.0270","11","0.0000","0.0000","23.8619","-113.0682","0.0000","176.1774","1040.0000","0.4230","10000.0000","54.58521014","24.52726839","16.2344","3.8139","2777.5200","0.3816"
"6.000","0.0360","11","0.0000","0.0000","54.5864","0.0000","0.0000","176.1829","1040.0000","0.4680","10000.0000","54.58521026","24.52726849","16.2344","3.8129","2796.7000","0.3820"
"6.050","0.1088","11","0.0000","0.0000","24.6048","47.5384","0.0000","176.1920","1040.0000","0.5040","10000.0000","54.58521026","24.52726867","16.2344","3.8120","2835.1001","0.3830"
"6.100","0.2316","11","0.0000","0.0000","6.3564","-10.8297","0.0000","176.1889","1035.0000","0.5220","10000.0000","54.58521019","24.52726884","16.2344","3.8120","2848.8999","0.3855"
"6.150","0.1335","11","0.0000","0.0000","4.1303","64.9552","0.0000","176.1981","1030.0000","0.4860","10000.0000","54.58521019","24.52726902","16.2344","3.8120","2840.6399","0.3882"
"6.200","0.0882","11","0.0000","0.0000","4.5259","144.8896","0.0000","176.2007","1030.0000","0.5040","10000.0000","54.58521019","24.52726906","16.2344","3.8126","2818.5000","0.3897"
"6.250","0.0810","11","0.0000","0.0000","13.9186","110.3981","0.0000","176.2146","1030.0000","0.4590","10000.0000","54.58521025","24.52726925","16.2344","3.8136","2820.0200","0.3909"
"6.300","0.1260","11","0.0000","0.0000","13.9186","110.3981","0.0000","176.2233","1030.0000","0.4320","10000.0000","54.58521037","24.52726950","16.2344","3.8140","2826.6799","0.3923"
"6.350","0.1333","11","0.0000","0.0000","2.9027","-92.2449","0.0000","176.2236","1022.5000","0.5130","10000.0000","54.58521037","24.52726971","16.2344","3.8140","2821.7600","0.3942"
"6.400","0.0624","11","0.0000","0.0000","1.5634","-16.6008","0.0000","176.2458","1020.0000","0.5040","10000.0000","54.58521055","24.52726995","16.2344","3.8140","2812.9800","0.3956"
"6.450","0.1266","11","0.0000","0.0000","7.0869","44.4077","0.0000","176.2672","1020.0000","0.4680","10000.0000","54.58521063","24.52727013","16.2344","3.8140","2829.7200","0.3971"
"6.500","0.0597","11","0.0000","0.0000","3.7581","67.6333","0.0000","176.2736","1020.0000","0.4680","10000.0000","54.58521067","24.52727034","16.2344","3.8140","2820.9600","0.3982"
"6.550","0.1194","11","0.0000","0.0000","8.7236","-70.3161","0.0000","176.2862","1020.0000","0.4680","10000.0000","54.58521074","24.52727054","16.2344","3.8132","2813.1001","0.3995"
"6.600","0.1527","11","0.0000","0.0000","14.3739","-141.2901","0.0000","176.3096","1010.0000","0.4680","10000.0000","54.58521083","24.52727072","16.2344","3.8122","2823.7000","0.4013"
"6.650","0.1236","11","0.0000","0.0000","14.8791","96.1578","0.0000","176.3220","1010.0000","0.4410","10000.0000","54.58521091","24.52727110","16.2344","3.8120","2838.7000","0.4033"
"6.700","0.0624","11","0.0000","0.0000","28.6285","-14.4912","0.0000","176.3454","1010.0000","0.4320","10000.0000","54.58521100","24.52727128","16.2344","3.8120","2839.6599","0.4045"
"6.750","0.0920","11","0.0000","0.0000","18.6448","-100.7982","0.0000","176.3626","1010.0000","0.4230","10000.0000","54.58521105","24.52727145","16.2344","3.8120","2844.4600","0.4055"
"6.800","0.1347","11","0.0000","0.0000","2.9435","-174.8481","0.0000","176.3514","1010.0000","0.5040","10000.0000","54.58521093","24.52727163","16.2344","3.8120","2849.1201","0.4070"
"6.850","0.0270","11","0.0000","0.0000","10.4390","82.7986","0.0000","176.3674","1000.0000","0.4410","10000.0000","54.58521107","24.52727187","16.2344","3.8120","2885.1001","0.4080"
"6.900","0.1359","11","0.0000","0.0000","6.0371","-70.1026","0.0000","176.3847","1000.0000","0.4860","10000.0000","54.58521105","24.52727191","16.2344","3.8120","2880.9600","0.4089"
"6.950","0.4073","11","0.0000","0.0000","6.9320","-127.1672","0.0000","176.4020","1000.0000","0.4770","10000.0000","54.58521091","24.52727175","16.2344","3.8123","2877.7800","0.4127"
"7.000","0.0624","11","0.0000","0.0000","-1.5634","163.3992","0.0000","176.3936","1000.0000","0.5040","10000.0000","54.58521086","24.52727192","16.2344","3.8133","2877.2200","0.4166"
"7.050","0.1095","11","0.0000","0.0000","-11.1840","-43.6594","0.0000","176.3830","1000.0000","0.4500","10000.0000","54.58521087","24.52727185","16.2344","3.8140","2837.2200","0.4176"
"7.100","0.3123","11","0.0000","0.0000","-3.3243","38.8930","0.0000","176.3857","1000.0000","0.5220","10000.0000","54.58521096","24.52727202","16.2344","3.8140","2778.4199","0.4209"
"7.150","0.2059","11","0.0000","0.0000","-0.8969","44.8518","0.0000","176.4023","992.5000","0.5400","10000.0000","54.58521098","24.52727209","16.2344","3.8140","2792.3000","0.4246"
